,Date,Open,High,Low,Close,Volume,C1,C2,Baseline,ATR,State,Log
22,2017-02-24,31.758203298742153,31.933456420898438,31.610989535160027,31.933456420898438,1,1,1,-1,0.3034552846253989,StrategyStates.WARMUP_PERIOD,[]
23,2017-02-27,32.04562014618686,32.11572211411828,31.84466307306837,31.99654769897461,1,1,1,-1,0.29622658742059443,StrategyStates.WARMUP_PERIOD,[]
24,2017-02-28,32.031600046567036,32.11572169387715,31.942803983980212,32.01057052612305,1,1,1,-1,0.2786644151411135,StrategyStates.WARMUP_PERIOD,[]
25,2017-03-01,32.22086758902786,32.748962331786686,32.153104623507865,32.66484069824219,1,1,1,-1,0.31478796500304085,StrategyStates.WARMUP_PERIOD,[]
26,2017-03-02,32.71391759397809,32.77934514392332,32.424164468839166,32.47090148925781,1,1,1,-1,0.31795925862343183,StrategyStates.WARMUP_PERIOD,[]
27,2017-03-03,32.42884286427263,32.674197989448935,32.384444828745984,32.662513732910156,1,1,1,-1,0.32380113182206294,StrategyStates.WARMUP_PERIOD,[]
28,2017-03-06,32.566690775868175,32.66016121372212,32.386766868372995,32.5596809387207,1,1,1,-1,0.31512219027991584,StrategyStates.WARMUP_PERIOD,[]
29,2017-03-07,32.49425928858743,32.70923598621133,32.43116717732318,32.601749420166016,1,1,1,-1,0.3042732790808019,StrategyStates.WARMUP_PERIOD,[]
30,2017-03-08,32.46855942886147,32.66718105025792,32.4381846471023,32.48024368286133,1,1,1,-1,0.2930902432463411,StrategyStates.WARMUP_PERIOD,[]
31,2017-03-09,32.41949504782179,32.43117573790711,32.024590740407184,32.40547180175781,1,1,1,-1,0.30794470186866135,StrategyStates.WARMUP_PERIOD,[]
32,2017-03-10,32.538666277758,32.5643702142074,32.39612691481754,32.512962341308594,1,1,1,-1,0.30777788741798595,StrategyStates.WARMUP_PERIOD,[]
33,2017-03-13,32.44519869621675,32.580724650491945,32.43818885601404,32.526981353759766,1,1,1,-1,0.3007678216720403,StrategyStates.WARMUP_PERIOD,[]
34,2017-03-14,32.5503579426538,32.63214062049242,32.44286775697995,32.47792053222656,1,1,1,-1,0.2974297218236594,StrategyStates.WARMUP_PERIOD,[]
35,2017-03-15,32.576056012456746,32.88917411455085,32.48725994314804,32.8214111328125,1,1,1,-1,0.30710998834825737,StrategyStates.WARMUP_PERIOD,[]
36,2017-03-16,32.882162428175796,32.95226439656178,32.774672267912734,32.875152587890625,1,1,1,-1,0.29676179141330267,StrategyStates.WARMUP_PERIOD,[]
37,2017-03-17,32.94758460648861,32.94758460648861,32.68820986164597,32.711578369140625,1,1,1,-1,0.2959271988270693,StrategyStates.WARMUP_PERIOD,[]
38,2017-03-20,32.80739010085473,33.064429494873266,32.767666479149085,33.055084228515625,1,1,1,-1,0.3087795856724768,StrategyStates.WARMUP_PERIOD,[]
39,2017-03-21,33.20696660465543,33.36820007119894,32.65082880771621,32.67653274536133,1,1,1,-1,0.30727811837384067,StrategyStates.WARMUP_PERIOD,[]
40,2017-03-22,32.67887298927728,33.0877970167021,32.65783990091774,33.04573440551758,1,1,1,-1,0.3126192927095691,StrategyStates.WARMUP_PERIOD,[]
41,2017-03-23,33.00834891991392,33.08312531680971,32.856464266329766,32.92890167236328,1,1,1,-1,0.308112713407926,StrategyStates.WARMUP_PERIOD,[]
42,2017-03-24,33.06442140557274,33.120503686601914,32.7957013857339,32.86346435546875,1,1,1,-1,0.3116166731458441,StrategyStates.WARMUP_PERIOD,[]
43,2017-03-27,32.57138475923627,32.99900290982373,32.39145717810132,32.9195556640625,1,1,1,-1,0.335150739062577,StrategyStates.WARMUP_PERIOD,[]
44,2017-03-28,32.92655908737251,33.657946395724295,32.85879254672923,33.60186767578125,1,1,1,-1,0.3758762709082514,StrategyStates.WARMUP_PERIOD,[]
45,2017-03-29,33.573823819128606,33.76310019028916,33.45932739206432,33.676639556884766,1,1,1,-1,0.36502768917758693,StrategyStates.WARMUP_PERIOD,[]
46,2017-03-30,33.69299699214919,33.76543437776833,33.5317635516246,33.632240295410156,1,1,1,-1,0.36970108394572065,StrategyStates.WARMUP_PERIOD,[]
47,2017-03-31,33.583176327861146,33.711696014134176,33.41726844821153,33.569156646728516,1,1,1,-1,0.3805504961917734,StrategyStates.WARMUP_PERIOD,[]
48,2017-04-03,33.58084164562605,33.676643990662846,33.42661801868714,33.5785026550293,1,1,1,-1,0.3848900039391476,StrategyStates.WARMUP_PERIOD,[]
49,2017-04-04,33.473344899162036,33.85656490058694,33.45465080573476,33.82852554321289,1,1,1,-1,0.3842228976911401,StrategyStates.WARMUP_PERIOD,[]
50,2017-04-05,33.700019449844795,33.989772666346255,33.604213519525544,33.65328598022461,1,1,1,-1,0.39907768470340194,StrategyStates.WARMUP_PERIOD,[]
51,2017-04-06,33.71636686415547,33.7701137292097,33.52008419722995,33.569156646728516,1,1,1,-1,0.3984101694989098,StrategyStates.WARMUP_PERIOD,[]
52,2017-04-07,33.58552009585671,33.69067129600641,33.478033470116216,33.494388580322266,1,1,1,-1,0.3883949337958776,StrategyStates.WARMUP_PERIOD,[]
53,2017-04-10,33.55513501176056,33.62056256359271,33.39156256664603,33.454654693603516,1,1,1,1,0.3535112719004455,StrategyStates.WARMUP_PERIOD,[]
54,2017-04-11,33.40091109233754,33.49671699433661,32.72793791902484,33.09480285644531,1,-1,1,1,0.37771284043811804,StrategyStates.WARMUP_PERIOD,[]
55,2017-04-12,33.087799463554916,33.216315600678875,32.94993092859286,33.1345329284668,1,-1,1,1,0.38055024198140835,StrategyStates.WARMUP_PERIOD,[]
56,2017-04-13,33.160231366749976,33.27005695211378,32.95927429199219,32.95927429199219,1,-1,1,1,0.3795488390709494,StrategyStates.WARMUP_PERIOD,[]
57,2017-04-17,33.05973907399743,33.153209519996146,32.9171997636907,33.14152526855469,1,-1,-1,1,0.353010555112595,StrategyStates.WARMUP_PERIOD,[]
58,2017-04-18,33.043392358062924,33.19060255386955,32.97329039716109,32.994319915771484,1,-1,-1,1,0.3114504342349806,StrategyStates.WARMUP_PERIOD,[]
59,2017-04-19,33.15322205696693,33.18126141860323,32.819070880152466,32.8728141784668,1,-1,-1,1,0.3156231299654034,StrategyStates.WARMUP_PERIOD,[]
60,2017-04-20,32.99899418429817,33.39623387360179,32.98497450528674,33.28407287597656,1,1,-1,-1,0.3363194777504935,StrategyStates.WARMUP_PERIOD,[]
61,2017-04-21,33.28407022786888,33.34014893945291,33.14620530784674,33.244346618652344,1,1,-1,-1,0.32914205387074497,StrategyStates.WARMUP_PERIOD,[]
62,2017-04-24,33.53176986338158,33.636921041832316,33.45699347348402,33.564483642578125,1,1,-1,-1,0.3393240860996209,StrategyStates.WARMUP_PERIOD,[]
63,2017-04-25,33.62757469953687,33.858906571617304,33.61822586833165,33.7724494934082,1,1,1,-1,0.3316461456844065,StrategyStates.WARMUP_PERIOD,[]
64,2017-04-26,33.75842396771714,33.78880231557327,33.50372362725298,33.573822021484375,1,1,1,-1,0.3244689700772336,StrategyStates.WARMUP_PERIOD,[]
65,2017-04-27,33.629907617207856,33.68598990365463,33.48736825899802,33.59952926635742,1,1,1,-1,0.32079697812558094,StrategyStates.WARMUP_PERIOD,[]
66,2017-04-28,33.6696186825761,33.71869111061689,33.478010514990245,33.566802978515625,1,1,1,-1,0.32280003310675603,StrategyStates.WARMUP_PERIOD,[]
67,2017-05-01,33.905640625082455,34.39634725431903,33.87292684980002,34.25147247314453,1,1,1,-1,0.36569605302509345,StrategyStates.WARMUP_PERIOD,[]
68,2017-05-02,34.47579417223419,34.60431384736884,34.31222529730556,34.46878433227539,1,1,1,-1,0.33598621723313216,StrategyStates.WARMUP_PERIOD,[]
69,2017-05-03,34.020143344811125,34.464120166328726,33.71169963020514,34.36363983154297,1,1,1,-1,0.3710362193748636,StrategyStates.WARMUP_PERIOD,[]
70,2017-05-04,34.2374488161645,34.38232358051072,34.07154096866023,34.239784240722656,1,1,1,-1,0.37103621592692804,StrategyStates.WARMUP_PERIOD,[]
71,2017-05-05,34.29353086265734,34.81228040767571,34.29353086265734,34.80760955810547,1,1,1,-1,0.3950709595446139,StrategyStates.WARMUP_PERIOD,[]
72,2017-05-08,34.82397337541972,35.91521603280879,34.82397337541972,35.75398254394531,1,1,1,-1,0.45866341082996087,StrategyStates.WARMUP_PERIOD,[]
73,2017-05-09,35.954928268181426,36.19093808052693,35.856786950729024,35.98297119140625,1,1,1,-1,0.4640037678393075,StrategyStates.WARMUP_PERIOD,[]
74,2017-05-10,35.89885765144936,35.971295052182,35.543676923255724,35.81239700317383,1,1,1,-1,0.4579948087689886,StrategyStates.WARMUP_PERIOD,[]
75,2017-05-11,35.770147908225624,36.1502594983965,35.737299112062736,36.122100830078125,1,1,1,-1,0.4736388626781028,StrategyStates.WARMUP_PERIOD,[]
76,2017-05-12,36.29808386856572,36.70165691184125,36.29104509527319,36.6265754699707,1,1,1,-1,0.48699469543404206,StrategyStates.WARMUP_PERIOD,[]
77,2017-05-15,36.60545503490767,36.7556214967052,36.3802071323368,36.532718658447266,1,1,1,-1,0.49277979795755805,StrategyStates.WARMUP_PERIOD,[]
78,2017-05-16,36.58904632388547,36.61720142733984,36.302790837925244,36.47876739501953,1,1,1,-1,0.49487493375000874,StrategyStates.WARMUP_PERIOD,[]
79,2017-05-17,36.03999337261642,36.26758996230672,35.12726194910378,35.253963470458984,1,1,1,1,0.5772237766970899,StrategyStates.WARMUP_PERIOD,[]
80,2017-05-18,35.493294488045606,35.97898785679756,35.46044567846939,35.79127883911133,1,1,1,-1,0.6118197617479423,StrategyStates.WARMUP_PERIOD,[]
81,2017-05-19,35.98837697386819,36.12915605858257,35.8124004327863,35.913291931152344,1,1,1,-1,0.576700686295645,StrategyStates.WARMUP_PERIOD,[]
82,2017-05-22,36.133845308841586,36.26993424677779,35.87809362663026,36.131500244140625,1,1,1,-1,0.5794863467187318,StrategyStates.WARMUP_PERIOD,[]
83,2017-05-23,36.34501077443456,36.34501077443456,35.97194146320809,36.0869140625,1,1,1,-1,0.5520566759441762,StrategyStates.WARMUP_PERIOD,[]
84,2017-05-24,36.096306338561504,36.17373644431809,35.821783371016394,35.97898864746094,1,1,1,-1,0.5549974231906906,StrategyStates.WARMUP_PERIOD,[]
85,2017-05-25,36.070487531918396,36.21596386807831,35.906243520367774,36.103336334228516,1,1,-1,-1,0.5362277218162254,StrategyStates.WARMUP_PERIOD,[]
86,2017-05-26,36.13383932726631,36.19015309303028,35.97194038341439,36.04233169555664,1,1,-1,-1,0.47269959573855147,StrategyStates.WARMUP_PERIOD,[]
87,2017-05-30,35.997752909018175,36.23473331007716,35.97663658798592,36.05641174316406,1,1,-1,-1,0.4599239661320961,StrategyStates.WARMUP_PERIOD,[]
88,2017-05-31,36.126798172584245,36.17372451750205,35.753728897149315,35.84288787841797,1,1,-1,1,0.4585454912893968,StrategyStates.WARMUP_PERIOD,[]
89,2017-06-01,35.93909933215418,35.97664185075964,35.7161964458431,35.941444396972656,1,1,-1,-1,0.4476515640453092,StrategyStates.WARMUP_PERIOD,[]
90,2017-06-02,36.035293152498,36.47406005859375,35.87339420761216,36.47406005859375,1,1,-1,-1,0.4491594047037713,StrategyStates.WARMUP_PERIOD,[]
91,2017-06-05,36.21361390620865,36.2394239342457,36.00713726216307,36.11741256713867,1,1,-1,-1,0.45569572127964825,StrategyStates.WARMUP_PERIOD,[]
92,2017-06-06,36.11037551285189,36.55852984816708,36.082220419198904,36.23942565917969,1,1,1,-1,0.4672599241049039,StrategyStates.WARMUP_PERIOD,[]
93,2017-06-07,36.37317913914027,36.598427108468336,36.246474023672796,36.455299377441406,1,1,1,-1,0.3963667814886825,StrategyStates.WARMUP_PERIOD,[]
94,2017-06-08,36.42714236752917,36.495185051713314,36.22770086449515,36.36613845825195,1,1,1,-1,0.36368533869436753,StrategyStates.WARMUP_PERIOD,[]
95,2017-06-09,36.41305377770313,36.41305377770313,34.26144844737062,34.95596694946289,1,-1,-1,1,0.49323734661302915,StrategyStates.WARMUP_PERIOD,[]
96,2017-06-12,34.1957553450558,34.27787556495548,33.437880627838915,34.120670318603516,1,-1,-1,1,0.5736834681470613,StrategyStates.WARMUP_PERIOD,[]
97,2017-06-13,34.52894653405624,34.59698922516072,34.05732708581572,34.39520263671875,1,-1,-1,1,0.585582955869813,StrategyStates.WARMUP_PERIOD,[]
98,2017-06-14,34.608719250376794,34.608719250376794,33.749952882937514,34.05967330932617,1,-1,-1,1,0.6217839054510692,StrategyStates.WARMUP_PERIOD,[]
99,2017-06-15,33.62793681161135,33.900111070162794,33.367491455218705,33.85552978515625,1,-1,-1,1,0.6491025844794213,StrategyStates.WARMUP_PERIOD,[]
100,2017-06-16,33.735866962869835,33.90480468439555,33.36514271731346,33.381568908691406,1,-1,-1,1,0.6720632457270069,StrategyStates.WARMUP_PERIOD,[]
101,2017-06-19,33.70771164044893,34.43038887090085,33.70771164044893,34.33653259277344,1,-1,-1,1,0.7285434771640215,StrategyStates.WARMUP_PERIOD,[]
102,2017-06-20,34.46088159229462,34.46088159229462,34.00803723139554,34.02445983886719,1,-1,-1,1,0.7308898157744744,StrategyStates.WARMUP_PERIOD,[]
103,2017-06-21,34.14412948886349,34.27317961851665,33.93061050891468,34.22624969482422,1,-1,-1,1,0.7367557946805766,StrategyStates.WARMUP_PERIOD,[]
104,2017-06-22,34.2028012033924,34.42101039374752,34.05028605441396,34.169952392578125,1,-1,-1,1,0.7203314009914317,StrategyStates.WARMUP_PERIOD,[]
105,2017-06-23,34.052627157952045,34.528936599396026,34.047933448803285,34.32245635986328,1,-1,-1,1,0.721337140574436,StrategyStates.WARMUP_PERIOD,[]
106,2017-06-26,34.531274992178865,34.79172030572392,34.11127940091271,34.21451950073242,1,-1,-1,1,0.7359179602775099,StrategyStates.WARMUP_PERIOD,[]
107,2017-06-27,34.024473149425575,34.29430596859274,33.69833013375515,33.72414016723633,1,-1,-1,1,0.7528447021024343,StrategyStates.WARMUP_PERIOD,[]
108,2017-06-28,33.90246644207752,34.28257460187254,33.590400965359365,34.21687698364258,1,-1,-1,1,0.7831796627663634,StrategyStates.WARMUP_PERIOD,[]
109,2017-06-29,33.95407618434625,34.0526225817205,33.383910537805235,33.712398529052734,1,-1,-1,1,0.6889911710167088,StrategyStates.WARMUP_PERIOD,[]
110,2017-06-30,33.89307822688497,34.01274455605074,33.735872959791266,33.79218673706055,1,-1,-1,1,0.6020097214005682,StrategyStates.WARMUP_PERIOD,[]
111,2017-07-03,33.99396387978298,34.092510277515714,33.57631332642733,33.670166015625,1,-1,1,1,0.6003336365250956,StrategyStates.WARMUP_PERIOD,[]
112,2017-07-05,33.71476009864979,33.97285688207625,33.48716348165662,33.80861282348633,1,-1,1,1,0.5736855674522633,StrategyStates.WARMUP_PERIOD,[]
113,2017-07-06,33.55755203089663,33.67017600740564,33.41442431023348,33.489505767822266,1,-1,1,1,0.5524003288197906,StrategyStates.WARMUP_PERIOD,[]
114,2017-07-07,33.52939039378966,33.96346722741502,33.52939039378966,33.8297233581543,1,-1,-1,1,0.5477074354276955,StrategyStates.WARMUP_PERIOD,[]
115,2017-07-10,33.813302412242315,34.24503062226943,33.6396709541818,34.03620529174805,1,-1,-1,-1,0.5160317001332803,StrategyStates.WARMUP_PERIOD,[]
116,2017-07-11,33.958775366988334,34.22156941030528,33.87665513740617,34.146484375,1,-1,-1,-1,0.5083224081332826,StrategyStates.WARMUP_PERIOD,[]
117,2017-07-12,34.22625898195562,34.298995371064834,33.97989471697316,34.19575881958008,1,-1,-1,-1,0.506646089882547,StrategyStates.WARMUP_PERIOD,[]
118,2017-07-13,34.13944250228851,34.84100346871738,34.1253649545092,34.67206573486328,1,1,1,-1,0.5312828166593054,StrategyStates.C1_ENTRY_1Candle_WAITING,"[<StrategyStates.C1_LONG: 3>, <StrategyStates.BASELINE_SINGLE_REJECTION: 5>]"
119,2017-07-14,34.71900042488979,35.03810471210419,34.568833912097844,34.97005844116211,1,1,1,-1,0.5304447916174203,StrategyStates.NONE,"[<StrategyStates.C1_LONG: 3>, <StrategyStates.BASELINE_DOUBLE_REJECTION: 6>, <StrategyStates.NO_TRADE: 14>]"
120,2017-07-17,34.91843223277314,35.40647057838687,34.85977339909109,35.09206008911133,1,1,1,-1,0.5208916683663182,StrategyStates.NONE,[]
121,2017-07-18,35.00758913852263,35.225801848542304,34.88323270494991,35.21406936645508,1,1,1,-1,0.5027911904202327,StrategyStates.NONE,[]
122,2017-07-19,35.30791865235912,35.528476405392844,35.18356223079764,35.43462371826172,1,1,1,-1,0.47798694314037754,StrategyStates.NONE,[]
123,2017-07-20,35.54725184218876,35.60356560924494,35.23988013837368,35.27507400512695,1,1,1,-1,0.4444668734999431,StrategyStates.NONE,[]
124,2017-07-21,35.19295793558206,35.29854312853246,34.93251255017034,35.2586555480957,1,1,1,-1,0.44915862716880844,StrategyStates.NONE,[]
125,2017-07-24,35.33139372093973,35.76781564341554,35.17183981087521,35.685691833496094,1,1,1,-1,0.4548571187010901,StrategyStates.NONE,[]
126,2017-07-25,35.6176418446091,36.096296316085706,35.6176418446091,35.838199615478516,1,1,1,-1,0.4543543380623026,StrategyStates.NONE,[]
127,2017-07-26,35.98133489444658,36.11742025643141,35.91328863320261,36.007144927978516,1,1,1,-1,0.44614234718373424,StrategyStates.NONE,[]
128,2017-07-27,36.075185654853,36.13149942866814,34.56178833855334,35.326698303222656,1,-1,1,1,0.5244101779353088,StrategyStates.C1_ENTRY_1Candle_WAITING,"[<StrategyStates.C1_SHORT: 4>, <StrategyStates.BASELINE_SINGLE_REJECTION: 5>]"
129,2017-07-28,35.16948767231519,35.24926282117614,35.005243665763,35.077980041503906,1,-1,1,1,0.504131247176168,StrategyStates.NONE,"[<StrategyStates.C1_SHORT: 4>, <StrategyStates.BASELINE_DOUBLE_REJECTION: 6>, <StrategyStates.NO_TRADE: 14>]"
130,2017-07-31,35.17184276440391,35.272737841641856,34.756540710912304,34.89731979370117,1,-1,1,1,0.5163657370211995,StrategyStates.NONE,[]
131,2017-08-01,34.98413219773377,35.246922644659044,34.822233233020405,35.207035064697266,1,-1,1,1,0.5239077911316973,StrategyStates.NONE,[]
132,2017-08-02,37.3727250659599,37.48300398695827,36.64066378635533,36.87060546875,1,1,1,-1,0.6353599631354706,StrategyStates.C1_ENTRY_1Candle_WAITING,"[<StrategyStates.C1_LONG: 3>, <StrategyStates.BASELINE_SINGLE_REJECTION: 5>]"
133,2017-08-03,36.84948329212648,36.88702580826151,36.373173806948785,36.50222396850586,1,1,1,-1,0.6385443346573548,StrategyStates.NONE,"[<StrategyStates.C1_LONG: 3>, <StrategyStates.BASELINE_DOUBLE_REJECTION: 6>, <StrategyStates.NO_TRADE: 14>]"
134,2017-08-04,36.61954439683393,36.9316062924235,36.53038180937882,36.69462585449219,1,1,1,-1,0.6301647021303448,StrategyStates.NONE,[]
135,2017-08-07,36.85183540656045,37.288257394426616,36.76032774363296,37.262447357177734,1,1,1,-1,0.6480977304404902,StrategyStates.NONE,[]
136,2017-08-08,37.21316173240713,37.971032783972184,37.13573165019759,37.560420989990234,1,1,1,-1,0.6831253703818752,StrategyStates.NONE,[]
137,2017-08-09,37.36802280021501,37.8396421229653,37.3328289314655,37.790367126464844,1,1,1,-1,0.6933487789981996,StrategyStates.NONE,[]
138,2017-08-10,37.66552434503026,37.68908145866629,36.424142812389285,36.58667755126953,1,1,1,1,0.7647911886920166,StrategyStates.NONE,[]
139,2017-08-11,36.88819434378269,37.352241502495765,36.76334953400824,37.095481872558594,1,1,1,-1,0.77690462574101,StrategyStates.NONE,[]
140,2017-08-14,37.528898967804956,37.73854430825208,37.39462990994594,37.653743743896484,1,1,1,-1,0.7886480517565018,StrategyStates.NONE,[]
141,2017-08-15,37.84455125195093,38.207307093580845,37.722060726046486,38.065975189208984,1,1,1,-1,0.8082439595230352,StrategyStates.NONE,[]
142,2017-08-16,38.14605952511625,38.280324999544604,37.72441094245822,37.91285705566406,1,1,1,-1,0.7358298857352911,StrategyStates.NONE,[]
143,2017-08-17,37.81157176756698,37.85632812663766,37.180277787636285,37.18498992919922,1,1,1,1,0.7651959307758709,StrategyStates.NONE,[]
144,2017-08-18,37.18498978523449,37.57130272274926,36.91645522616094,37.100189208984375,1,1,1,1,0.7750995283372113,StrategyStates.NONE,[]
145,2017-08-21,37.10018930322146,37.19205629486653,36.537208796614856,37.03187942504883,1,1,1,1,0.791539391666714,StrategyStates.NONE,[]
146,2017-08-22,37.27215050220554,37.689087033925546,37.222685588287916,37.637264251708984,1,1,1,-1,0.6759135835678362,StrategyStates.NONE,[]
147,2017-08-23,37.470021807154616,37.79979988860169,37.425265440177185,37.68437576293945,1,1,1,-1,0.665962329790106,StrategyStates.NONE,[]
148,2017-08-24,37.79035574397405,37.86338133263542,37.34751163794455,37.517112731933594,1,1,1,-1,0.6721399991310507,StrategyStates.NONE,[]
149,2017-08-25,37.60663272908677,37.82099022868844,37.517123610528465,37.65610122680664,1,1,1,-1,0.6514432817610805,StrategyStates.NONE,[]
150,2017-08-28,37.722056090256025,38.160191769155794,37.672587593503046,38.03534698486328,1,1,1,-1,0.6277853823735491,StrategyStates.NONE,[]
151,2017-08-29,37.712635992965836,38.42401476893993,37.68907888094099,38.374549865722656,1,1,1,-1,0.6440798606949159,StrategyStates.NONE,[]
152,2017-08-30,38.58419500532157,38.60539424943782,38.30388190763793,38.47819519042969,1,1,1,-1,0.5680290055323682,StrategyStates.NONE,[]
153,2017-08-31,38.54651273632026,38.753803860433415,38.508822787515804,38.63131332397461,1,1,1,-1,0.5330321997307605,StrategyStates.NONE,[]
154,2017-09-01,38.81975304188601,38.85273084304819,38.544152076249794,38.64308547973633,1,1,1,-1,0.5091405090953971,StrategyStates.NONE,[]
155,2017-09-05,38.57241449410779,38.690192858975294,37.82098795116344,38.17903518676758,1,1,1,-1,0.5316863346759325,StrategyStates.NONE,[]
156,2017-09-06,38.32743841881936,38.39339401790995,37.81156858754544,38.13899230957031,1,1,1,-1,0.5335371470529415,StrategyStates.NONE,[]
157,2017-09-07,38.18139051311198,38.216726180133016,37.77387836583862,37.985877990722656,1,1,1,1,0.512842043214843,StrategyStates.NONE,[]
158,2017-09-08,37.891665607890495,37.95997549589861,37.34281785261817,37.36637496948242,1,-1,1,1,0.5120000890374266,StrategyStates.C1_ENTRY_1Candle_WAITING,"[<StrategyStates.C1_SHORT: 4>, <StrategyStates.BASELINE_SINGLE_REJECTION: 5>]"
159,2017-09-11,37.8068588658383,38.17197255194065,37.66316910270038,38.042415618896484,1,1,-1,-1,0.5227679521950372,StrategyStates.NONE,"[<StrategyStates.C1_LONG: 3>, <StrategyStates.BASELINE_DOUBLE_REJECTION: 6>, <StrategyStates.NO_TRADE: 14>]"
160,2017-09-12,38.303886949852554,38.62189003069985,37.399349805382194,37.89166259765625,1,1,-1,1,0.5631488533693901,StrategyStates.NONE,[]
161,2017-09-13,37.65845882314317,37.67966166364293,37.19676957713632,37.60663604736328,1,1,-1,1,0.5860316085190631,StrategyStates.NONE,[]
162,2017-09-14,37.45117098575294,37.547746526758154,37.23916774279225,37.2839241027832,1,1,-1,1,0.5754315092247891,StrategyStates.NONE,[]
163,2017-09-15,37.32868407721031,37.91757604082591,37.217972100505676,37.66082000732422,1,1,-1,1,0.6036976837651739,StrategyStates.NONE,[]
164,2017-09-18,37.71500349037779,37.8068705085888,37.21797844459209,37.37580108642578,1,1,-1,1,0.6097549353114279,StrategyStates.NONE,[]
165,2017-09-19,37.573657078930296,37.634904136213265,37.321613217553896,37.389923095703125,1,1,-1,1,0.5796374375014588,StrategyStates.NONE,[]
166,2017-09-20,37.19441722072217,37.2792178123543,36.23570291535075,36.76335144042969,1,-1,-1,1,0.6405451402552076,StrategyStates.C1_ENTRY_1Candle_WAITING,"[<StrategyStates.C1_SHORT: 4>, <StrategyStates.BASELINE_SINGLE_REJECTION: 5>]"
167,2017-09-21,36.69974218788195,36.69974218788195,35.98129338506274,36.132049560546875,1,-1,-1,1,0.6767200963525803,StrategyStates.NONE,"[<StrategyStates.C1_SHORT: 4>, <StrategyStates.BASELINE_DOUBLE_REJECTION: 6>, <StrategyStates.NO_TRADE: 14>]"
